geo_id,police_stations,fire_stations,public_schools,parks,commercial_establishments,number_of_police_killings,ARSON,ASSAULT,BATTERY,BURGLARY,CONCEALED CARRY LICENSE VIOLATION,CRIM SEXUAL ASSAULT,CRIMINAL DAMAGE,CRIMINAL SEXUAL ASSAULT,CRIMINAL TRESPASS,DECEPTIVE PRACTICE,GAMBLING,HOMICIDE,HUMAN TRAFFICKING,INTERFERENCE WITH PUBLIC OFFICER,INTIMIDATION,KIDNAPPING,LIQUOR LAW VIOLATION,MOTOR VEHICLE THEFT,NARCOTICS,NON - CRIMINAL,NON-CRIMINAL,NON-CRIMINAL (SUBJECT SPECIFIED),OBSCENITY,OFFENSE INVOLVING CHILDREN,OTHER NARCOTIC VIOLATION,OTHER OFFENSE,PROSTITUTION,PUBLIC INDECENCY,PUBLIC PEACE VIOLATION,ROBBERY,SEX OFFENSE,STALKING,THEFT,WEAPONS VIOLATION
1400000US17031400500,2,6,54,5,15.0,1.0,2.0,237.0,635.0,196.0,0.0,10.0,332.0,0.0,78.0,91.0,2.0,9.0,0.0,16.0,2.0,3.0,1.0,71.0,92.0,,0.0,,2.0,18.0,0.0,157.0,0.0,0.0,14.0,96.0,5.0,1.0,356.0,53.0
1400000US17031400800,2,6,47,7,15.0,1.0,2.0,232.0,647.0,139.0,1.0,18.0,353.0,2.0,49.0,83.0,1.0,8.0,0.0,9.0,4.0,2.0,0.0,85.0,73.0,,0.0,,1.0,26.0,0.0,251.0,0.0,0.0,21.0,145.0,6.0,3.0,380.0,71.0
1400000US17031410100,0,3,22,10,59.0,0.0,0.0,64.0,133.0,19.0,0.0,4.0,74.0,0.0,27.0,58.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,32.0,7.0,,0.0,,1.0,4.0,0.0,54.0,0.0,0.0,6.0,37.0,5.0,2.0,380.0,3.0
1400000US17031410200,1,4,32,15,1.0,0.0,0.0,10.0,16.0,19.0,0.0,0.0,27.0,0.0,3.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,,0.0,,0.0,1.0,0.0,6.0,0.0,0.0,1.0,13.0,0.0,0.0,67.0,1.0
1400000US17031410500,1,5,39,15,6.0,0.0,0.0,30.0,112.0,97.0,0.0,8.0,97.0,0.0,21.0,36.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,26.0,6.0,,0.0,,0.0,10.0,0.0,60.0,0.0,0.0,3.0,37.0,2.0,2.0,196.0,4.0
1400000US17031410600,1,5,33,14,18.0,0.0,0.0,12.0,36.0,78.0,0.0,1.0,77.0,0.0,18.0,39.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,35.0,1.0,,0.0,,1.0,8.0,0.0,24.0,0.0,0.0,1.0,53.0,3.0,0.0,181.0,1.0
1400000US17031410700,1,4,31,13,46.0,0.0,0.0,53.0,96.0,47.0,0.0,3.0,89.0,0.0,15.0,98.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,26.0,4.0,,0.0,,0.0,6.0,0.0,31.0,0.0,0.0,3.0,66.0,5.0,2.0,338.0,1.0
1400000US17031410800,0,3,30,12,129.0,0.0,1.0,65.0,150.0,31.0,0.0,11.0,92.0,1.0,18.0,152.0,0.0,1.0,0.0,2.0,1.0,0.0,2.0,28.0,3.0,,0.0,,0.0,3.0,0.0,83.0,0.0,0.0,3.0,54.0,4.0,2.0,293.0,3.0
1400000US17031410900,0,3,22,9,34.0,0.0,0.0,55.0,117.0,51.0,0.0,5.0,109.0,1.0,16.0,102.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,34.0,2.0,,0.0,,0.0,4.0,0.0,60.0,0.0,0.0,3.0,55.0,4.0,2.0,301.0,5.0
1400000US17031411000,0,3,24,9,51.0,0.0,0.0,59.0,144.0,50.0,0.0,5.0,123.0,0.0,16.0,103.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,68.0,6.0,,0.0,,1.0,12.0,0.0,53.0,0.0,1.0,4.0,41.0,9.0,0.0,341.0,8.0
1400000US17031411100,1,5,32,14,19.0,0.0,0.0,27.0,39.0,29.0,0.0,1.0,36.0,0.0,16.0,58.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,22.0,1.0,,0.0,,0.0,0.0,0.0,30.0,0.0,0.0,4.0,38.0,0.0,1.0,291.0,0.0
1400000US17031411200,1,5,37,18,25.0,0.0,1.0,16.0,35.0,30.0,0.0,2.0,27.0,0.0,5.0,33.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,11.0,4.0,,0.0,,0.0,4.0,0.0,11.0,0.0,0.0,0.0,28.0,3.0,0.0,107.0,1.0
1400000US17031420100,1,4,28,7,7.0,0.0,1.0,80.0,187.0,31.0,0.0,3.0,73.0,2.0,8.0,35.0,0.0,1.0,0.0,7.0,3.0,1.0,0.0,29.0,16.0,,1.0,,0.0,7.0,0.0,73.0,6.0,0.0,18.0,15.0,6.0,2.0,124.0,11.0
1400000US17031420200,1,4,36,12,17.0,1.0,2.0,87.0,231.0,50.0,0.0,7.0,88.0,0.0,12.0,55.0,0.0,0.0,0.0,3.0,1.0,2.0,0.0,41.0,19.0,,0.0,,0.0,17.0,0.0,64.0,0.0,0.0,4.0,31.0,5.0,1.0,171.0,11.0
1400000US17031420300,1,5,39,12,12.0,0.0,0.0,25.0,82.0,74.0,0.0,5.0,58.0,1.0,9.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,15.0,2.0,,0.0,,1.0,6.0,0.0,38.0,0.0,0.0,3.0,24.0,1.0,2.0,98.0,5.0
1400000US17031420400,2,5,44,13,29.0,0.0,2.0,70.0,120.0,40.0,0.0,6.0,79.0,0.0,29.0,46.0,0.0,1.0,0.0,7.0,0.0,1.0,1.0,19.0,27.0,,0.0,,0.0,9.0,0.0,52.0,0.0,0.0,4.0,40.0,1.0,0.0,144.0,8.0
1400000US17031420500,2,6,43,12,15.0,1.0,3.0,151.0,361.0,93.0,0.0,3.0,206.0,2.0,23.0,65.0,0.0,2.0,0.0,10.0,0.0,1.0,0.0,45.0,59.0,,0.0,,0.0,11.0,0.0,135.0,0.0,0.0,10.0,64.0,6.0,1.0,263.0,40.0
1400000US17031420600,2,6,45,9,17.0,0.0,1.0,172.0,606.0,170.0,2.0,15.0,297.0,2.0,83.0,61.0,6.0,7.0,0.0,13.0,2.0,4.0,2.0,54.0,182.0,,0.0,,0.0,16.0,0.0,238.0,0.0,0.0,23.0,120.0,11.0,0.0,286.0,68.0
1400000US17031420700,1,6,43,10,56.0,1.0,9.0,444.0,1398.0,226.0,1.0,34.0,622.0,5.0,116.0,149.0,8.0,24.0,1.0,41.0,2.0,4.0,3.0,117.0,246.0,,0.0,,0.0,75.0,0.0,396.0,6.0,0.0,37.0,231.0,18.0,4.0,635.0,92.0
1400000US17031420800,1,5,43,11,35.0,0.0,1.0,173.0,461.0,196.0,0.0,7.0,260.0,0.0,43.0,67.0,2.0,8.0,0.0,12.0,2.0,1.0,0.0,58.0,48.0,,0.0,,0.0,26.0,0.0,151.0,0.0,0.0,10.0,65.0,5.0,2.0,280.0,45.0
1400000US17031421200,1,7,42,9,20.0,0.0,3.0,142.0,331.0,56.0,1.0,5.0,148.0,0.0,116.0,77.0,1.0,2.0,0.0,21.0,4.0,0.0,1.0,52.0,124.0,,0.0,,0.0,66.0,0.0,134.0,0.0,0.0,16.0,71.0,2.0,0.0,204.0,48.0
1400000US17031430101,1,3,29,8,41.0,1.0,3.0,261.0,699.0,186.0,1.0,18.0,323.0,4.0,66.0,138.0,0.0,14.0,1.0,18.0,0.0,1.0,0.0,114.0,220.0,,0.0,,1.0,32.0,0.0,226.0,0.0,0.0,26.0,137.0,10.0,3.0,406.0,58.0
1400000US17031430102,0,3,26,6,14.0,0.0,0.0,131.0,379.0,119.0,0.0,8.0,213.0,4.0,25.0,92.0,1.0,5.0,0.0,2.0,2.0,0.0,0.0,57.0,25.0,,0.0,,0.0,10.0,0.0,163.0,0.0,0.0,5.0,62.0,2.0,2.0,327.0,15.0
1400000US17031430200,1,5,32,10,47.0,0.0,1.0,321.0,961.0,272.0,1.0,23.0,527.0,4.0,99.0,218.0,6.0,11.0,0.0,27.0,3.0,2.0,1.0,137.0,139.0,,0.0,,1.0,22.0,0.0,306.0,0.0,0.0,23.0,186.0,9.0,5.0,642.0,90.0
1400000US17031430300,1,5,34,12,28.0,0.0,5.0,246.0,637.0,163.0,1.0,14.0,315.0,0.0,92.0,100.0,5.0,5.0,0.0,13.0,1.0,0.0,0.0,84.0,86.0,,0.0,,0.0,21.0,0.0,182.0,0.0,0.0,16.0,125.0,14.0,3.0,376.0,58.0
1400000US17031430400,1,5,37,12,46.0,0.0,2.0,214.0,455.0,193.0,0.0,6.0,317.0,3.0,37.0,93.0,2.0,8.0,0.0,8.0,2.0,1.0,1.0,81.0,45.0,,0.0,,0.0,15.0,0.0,158.0,0.0,0.0,16.0,91.0,9.0,1.0,310.0,51.0
1400000US17031430500,1,4,33,7,46.0,0.0,3.0,313.0,838.0,222.0,1.0,20.0,430.0,3.0,95.0,217.0,0.0,7.0,0.0,15.0,1.0,2.0,0.0,100.0,71.0,,0.0,,0.0,25.0,0.0,268.0,0.0,0.0,18.0,158.0,11.0,3.0,807.0,32.0
1400000US17031430600,1,3,31,8,43.0,1.0,1.0,115.0,365.0,93.0,0.0,4.0,166.0,3.0,34.0,65.0,0.0,1.0,0.0,6.0,2.0,1.0,0.0,60.0,55.0,,0.0,,0.0,13.0,0.0,112.0,0.0,0.0,7.0,84.0,2.0,0.0,286.0,18.0
1400000US17031430700,0,3,27,6,34.0,0.0,0.0,77.0,244.0,68.0,0.0,8.0,114.0,0.0,13.0,61.0,2.0,4.0,0.0,7.0,0.0,0.0,0.0,41.0,16.0,,0.0,,2.0,10.0,0.0,78.0,0.0,0.0,4.0,44.0,7.0,1.0,172.0,10.0
1400000US17031430800,1,3,35,7,18.0,2.0,0.0,76.0,231.0,58.0,0.0,3.0,93.0,0.0,6.0,44.0,0.0,3.0,0.0,8.0,1.0,2.0,0.0,45.0,15.0,,0.0,,1.0,11.0,0.0,78.0,0.0,0.0,0.0,46.0,4.0,1.0,175.0,16.0
1400000US17031430900,1,4,37,8,11.0,0.0,1.0,108.0,226.0,76.0,0.0,4.0,157.0,1.0,14.0,58.0,1.0,2.0,0.0,4.0,0.0,0.0,0.0,48.0,29.0,,0.0,,0.0,7.0,0.0,85.0,0.0,0.0,5.0,62.0,1.0,1.0,195.0,18.0
1400000US17031431200,1,3,37,8,32.0,1.0,2.0,168.0,350.0,161.0,1.0,8.0,262.0,2.0,42.0,97.0,0.0,4.0,0.0,19.0,0.0,2.0,0.0,100.0,78.0,,0.0,,3.0,34.0,0.0,167.0,0.0,0.0,5.0,76.0,7.0,0.0,291.0,55.0
1400000US17031431301,0,3,30,5,17.0,1.0,5.0,380.0,1065.0,368.0,0.0,24.0,435.0,4.0,83.0,106.0,3.0,12.0,1.0,30.0,0.0,6.0,2.0,96.0,323.0,,0.0,,3.0,49.0,0.0,359.0,38.0,0.0,32.0,166.0,11.0,1.0,465.0,91.0
1400000US17031431302,0,3,31,6,28.0,0.0,7.0,447.0,1266.0,295.0,1.0,21.0,462.0,0.0,101.0,146.0,0.0,14.0,0.0,45.0,1.0,4.0,3.0,130.0,291.0,,0.0,,0.0,55.0,0.0,326.0,3.0,0.0,29.0,178.0,17.0,4.0,534.0,90.0
1400000US17031431400,0,2,26,3,28.0,0.0,7.0,345.0,1126.0,270.0,1.0,32.0,472.0,5.0,86.0,178.0,1.0,20.0,0.0,27.0,1.0,1.0,0.0,118.0,140.0,,0.0,,2.0,55.0,0.0,400.0,10.0,0.0,13.0,143.0,17.0,3.0,552.0,72.0
1400000US17031440101,1,5,43,8,28.0,0.0,6.0,526.0,1408.0,318.0,1.0,28.0,596.0,3.0,51.0,129.0,6.0,14.0,0.0,18.0,0.0,3.0,1.0,119.0,258.0,,0.0,,1.0,40.0,0.0,457.0,2.0,0.0,27.0,181.0,11.0,3.0,611.0,132.0
1400000US17031440102,1,3,44,6,49.0,0.0,6.0,376.0,978.0,244.0,2.0,13.0,448.0,2.0,97.0,183.0,0.0,15.0,1.0,23.0,1.0,5.0,0.0,121.0,187.0,,1.0,,0.0,32.0,0.0,300.0,6.0,0.0,25.0,144.0,11.0,7.0,945.0,74.0
1400000US17031440201,2,6,44,7,55.0,0.0,1.0,380.0,978.0,203.0,0.0,17.0,459.0,1.0,71.0,204.0,1.0,9.0,0.0,23.0,3.0,5.0,0.0,122.0,171.0,,0.0,,0.0,32.0,0.0,310.0,5.0,0.0,20.0,198.0,9.0,4.0,654.0,91.0
1400000US17031440202,2,4,41,6,64.0,0.0,5.0,191.0,445.0,129.0,0.0,8.0,248.0,0.0,56.0,138.0,0.0,4.0,0.0,13.0,0.0,0.0,0.0,85.0,67.0,,1.0,,1.0,25.0,0.0,149.0,3.0,0.0,8.0,98.0,5.0,3.0,517.0,44.0
1400000US17031440300,2,5,39,3,54.0,0.0,4.0,262.0,625.0,188.0,1.0,17.0,368.0,1.0,72.0,135.0,1.0,7.0,0.0,14.0,0.0,5.0,0.0,132.0,104.0,,0.0,,0.0,37.0,0.0,227.0,0.0,0.0,14.0,188.0,7.0,5.0,689.0,58.0
1400000US17031440600,1,3,41,6,13.0,0.0,1.0,60.0,138.0,72.0,1.0,3.0,135.0,0.0,14.0,70.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,69.0,17.0,,0.0,,0.0,13.0,0.0,70.0,0.0,0.0,2.0,36.0,3.0,0.0,181.0,22.0
1400000US17031440700,0,4,39,5,11.0,0.0,3.0,70.0,175.0,52.0,1.0,3.0,115.0,1.0,19.0,53.0,1.0,1.0,0.0,4.0,0.0,1.0,0.0,42.0,35.0,,0.0,,0.0,10.0,0.0,60.0,2.0,0.0,3.0,33.0,1.0,2.0,130.0,16.0
1400000US17031440800,0,3,36,6,14.0,0.0,2.0,135.0,341.0,71.0,1.0,9.0,166.0,0.0,28.0,74.0,1.0,2.0,0.0,10.0,1.0,1.0,0.0,62.0,60.0,,0.0,,1.0,22.0,0.0,109.0,2.0,0.0,10.0,80.0,3.0,1.0,212.0,34.0
1400000US17031440900,0,4,40,6,14.0,0.0,3.0,157.0,402.0,119.0,0.0,11.0,248.0,1.0,30.0,68.0,2.0,11.0,0.0,9.0,0.0,1.0,1.0,82.0,76.0,,0.0,,1.0,16.0,0.0,138.0,2.0,0.0,5.0,69.0,5.0,3.0,237.0,58.0
1400000US17031450300,0,4,43,4,78.0,0.0,7.0,199.0,479.0,115.0,1.0,14.0,266.0,0.0,42.0,141.0,1.0,7.0,0.0,17.0,1.0,1.0,1.0,89.0,91.0,,0.0,,0.0,19.0,0.0,190.0,0.0,0.0,8.0,97.0,8.0,0.0,361.0,71.0
1400000US17031460100,0,2,20,1,26.0,0.0,6.0,257.0,733.0,160.0,3.0,13.0,315.0,2.0,100.0,91.0,0.0,11.0,0.0,47.0,1.0,8.0,2.0,96.0,234.0,,0.0,,0.0,34.0,0.0,283.0,5.0,0.0,30.0,126.0,10.0,1.0,352.0,87.0
1400000US17031460200,0,3,25,2,15.0,0.0,2.0,146.0,388.0,66.0,0.0,6.0,149.0,2.0,18.0,39.0,2.0,5.0,0.0,14.0,2.0,3.0,0.0,33.0,68.0,,0.0,,0.0,25.0,0.0,122.0,1.0,0.0,8.0,53.0,6.0,2.0,166.0,41.0
1400000US17031460301,0,3,31,3,13.0,0.0,4.0,176.0,492.0,124.0,0.0,10.0,269.0,2.0,27.0,63.0,3.0,6.0,1.0,14.0,0.0,3.0,0.0,70.0,96.0,,0.0,,1.0,29.0,0.0,165.0,0.0,0.0,13.0,50.0,13.0,3.0,220.0,65.0
1400000US17031460302,0,3,32,3,21.0,0.0,10.0,281.0,771.0,219.0,1.0,22.0,399.0,1.0,64.0,128.0,4.0,11.0,0.0,27.0,4.0,5.0,3.0,92.0,228.0,,0.0,,0.0,40.0,0.0,265.0,1.0,0.0,25.0,113.0,7.0,2.0,399.0,105.0
1400000US17031460400,0,3,33,5,21.0,0.0,6.0,256.0,627.0,222.0,0.0,12.0,337.0,1.0,71.0,103.0,3.0,12.0,0.0,38.0,1.0,3.0,4.0,114.0,194.0,,0.0,,1.0,34.0,0.0,237.0,0.0,0.0,19.0,91.0,6.0,1.0,402.0,80.0
1400000US17031460500,0,3,39,4,59.0,1.0,6.0,340.0,785.0,266.0,1.0,14.0,443.0,4.0,105.0,171.0,0.0,15.0,0.0,42.0,0.0,4.0,2.0,225.0,171.0,,0.0,,1.0,40.0,0.0,365.0,2.0,0.0,21.0,141.0,8.0,6.0,710.0,73.0
1400000US17031460600,1,3,32,6,5.0,0.0,1.0,110.0,251.0,44.0,1.0,4.0,104.0,2.0,14.0,23.0,0.0,5.0,0.0,10.0,1.0,0.0,0.0,51.0,39.0,,0.0,,0.0,19.0,0.0,64.0,1.0,0.0,21.0,26.0,2.0,1.0,120.0,27.0
1400000US17031460700,0,1,26,3,22.0,0.0,8.0,279.0,675.0,76.0,0.0,7.0,288.0,4.0,79.0,51.0,5.0,6.0,0.0,24.0,2.0,4.0,0.0,65.0,112.0,,0.0,,0.0,35.0,0.0,202.0,0.0,0.0,23.0,74.0,7.0,3.0,228.0,70.0
1400000US17031461000,1,3,24,4,62.0,0.0,1.0,121.0,247.0,40.0,0.0,8.0,155.0,1.0,62.0,102.0,2.0,1.0,0.0,11.0,0.0,2.0,2.0,21.0,52.0,,0.0,,0.0,20.0,0.0,110.0,0.0,0.0,12.0,86.0,4.0,0.0,392.0,30.0
1400000US17031470100,0,2,35,3,29.0,0.0,5.0,211.0,435.0,137.0,1.0,10.0,320.0,2.0,42.0,90.0,11.0,7.0,0.0,11.0,0.0,0.0,0.0,84.0,107.0,,0.0,,0.0,21.0,0.0,179.0,0.0,0.0,11.0,90.0,6.0,2.0,291.0,91.0
1400000US17031480100,1,4,40,4,47.0,0.0,2.0,175.0,361.0,56.0,0.0,2.0,128.0,0.0,32.0,71.0,0.0,1.0,0.0,13.0,0.0,1.0,1.0,62.0,62.0,,0.0,,1.0,13.0,0.0,96.0,0.0,0.0,40.0,53.0,3.0,0.0,287.0,22.0
1400000US17031480200,0,3,38,5,29.0,0.0,1.0,91.0,170.0,51.0,0.0,1.0,96.0,1.0,19.0,58.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,39.0,14.0,,0.0,,0.0,9.0,0.0,71.0,0.0,0.0,5.0,43.0,3.0,2.0,254.0,19.0
1400000US17031480300,1,3,33,3,24.0,0.0,3.0,77.0,211.0,44.0,2.0,12.0,95.0,2.0,18.0,101.0,1.0,2.0,0.0,8.0,1.0,0.0,4.0,70.0,58.0,,0.0,,1.0,9.0,0.0,69.0,0.0,0.0,9.0,51.0,5.0,2.0,155.0,35.0
1400000US17031480400,1,4,29,5,39.0,0.0,3.0,201.0,405.0,122.0,0.0,14.0,324.0,2.0,43.0,148.0,0.0,4.0,0.0,14.0,2.0,2.0,0.0,177.0,74.0,,0.0,,0.0,19.0,0.0,227.0,0.0,0.0,7.0,95.0,7.0,3.0,450.0,52.0
1400000US17031480500,1,3,29,6,20.0,0.0,3.0,164.0,330.0,113.0,0.0,8.0,249.0,1.0,48.0,94.0,0.0,1.0,0.0,13.0,1.0,2.0,1.0,76.0,67.0,,0.0,,2.0,19.0,0.0,159.0,0.0,0.0,6.0,54.0,3.0,1.0,321.0,38.0
1400000US17031490300,0,4,40,3,18.0,0.0,3.0,108.0,216.0,93.0,0.0,4.0,193.0,1.0,29.0,89.0,0.0,2.0,0.0,3.0,0.0,3.0,0.0,70.0,39.0,,0.0,,0.0,13.0,1.0,78.0,0.0,0.0,10.0,103.0,1.0,0.0,193.0,36.0
1400000US17031490400,0,4,34,4,14.0,0.0,0.0,64.0,105.0,40.0,0.0,6.0,84.0,0.0,5.0,27.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,33.0,12.0,,0.0,,0.0,6.0,0.0,33.0,0.0,0.0,2.0,24.0,2.0,0.0,76.0,19.0
1400000US17031490500,1,2,32,5,12.0,0.0,2.0,121.0,291.0,109.0,0.0,7.0,175.0,1.0,33.0,71.0,1.0,3.0,0.0,7.0,0.0,0.0,0.0,54.0,33.0,,0.0,,0.0,7.0,0.0,82.0,0.0,0.0,21.0,83.0,6.0,1.0,302.0,24.0
1400000US17031490600,0,4,42,5,25.0,0.0,5.0,171.0,423.0,60.0,0.0,16.0,221.0,0.0,89.0,119.0,6.0,12.0,0.0,25.0,4.0,5.0,1.0,75.0,163.0,,0.0,,1.0,23.0,0.0,120.0,0.0,0.0,15.0,160.0,6.0,1.0,443.0,48.0
1400000US17031490700,1,4,43,4,13.0,0.0,7.0,151.0,399.0,96.0,3.0,10.0,250.0,1.0,124.0,59.0,0.0,7.0,0.0,14.0,1.0,0.0,1.0,69.0,123.0,,0.0,,0.0,19.0,0.0,165.0,6.0,0.0,10.0,80.0,4.0,1.0,237.0,93.0
1400000US17031490800,1,3,33,3,50.0,0.0,4.0,239.0,570.0,154.0,1.0,8.0,593.0,1.0,64.0,122.0,3.0,13.0,0.0,35.0,0.0,3.0,4.0,93.0,145.0,,0.0,,1.0,19.0,0.0,264.0,7.0,0.0,22.0,100.0,9.0,1.0,328.0,86.0
1400000US17031490901,1,4,28,2,15.0,1.0,2.0,257.0,726.0,182.0,0.0,16.0,361.0,1.0,51.0,97.0,0.0,11.0,1.0,26.0,1.0,4.0,1.0,74.0,124.0,,0.0,,2.0,32.0,0.0,265.0,79.0,0.0,9.0,86.0,7.0,1.0,312.0,59.0
1400000US17031490902,1,4,31,2,37.0,1.0,7.0,299.0,771.0,240.0,2.0,23.0,422.0,3.0,87.0,167.0,4.0,10.0,1.0,37.0,1.0,4.0,2.0,122.0,150.0,,0.0,,0.0,32.0,0.0,387.0,104.0,0.0,12.0,152.0,8.0,2.0,598.0,99.0
1400000US17031491000,1,4,34,2,27.0,0.0,20.0,505.0,1222.0,255.0,3.0,30.0,531.0,3.0,158.0,148.0,7.0,30.0,0.0,49.0,1.0,5.0,0.0,149.0,310.0,,0.0,,1.0,62.0,0.0,433.0,14.0,0.0,39.0,175.0,14.0,0.0,632.0,186.0
1400000US17031491100,2,5,39,2,33.0,0.0,2.0,152.0,362.0,181.0,1.0,7.0,323.0,3.0,57.0,132.0,0.0,6.0,1.0,11.0,1.0,0.0,0.0,122.0,69.0,,0.0,,0.0,29.0,0.0,174.0,0.0,0.0,9.0,94.0,8.0,1.0,442.0,50.0
1400000US17031491200,2,5,33,2,20.0,0.0,4.0,156.0,382.0,78.0,0.0,8.0,227.0,2.0,29.0,62.0,1.0,6.0,0.0,10.0,0.0,3.0,0.0,54.0,48.0,,0.0,,0.0,11.0,0.0,127.0,0.0,0.0,21.0,53.0,8.0,1.0,247.0,23.0
1400000US17031491300,1,4,34,2,10.0,0.0,5.0,208.0,524.0,96.0,0.0,9.0,283.0,3.0,32.0,65.0,3.0,13.0,0.0,20.0,2.0,3.0,0.0,85.0,173.0,,0.0,,0.0,23.0,0.0,249.0,5.0,0.0,17.0,80.0,4.0,1.0,261.0,111.0
1400000US17031491400,1,4,24,3,66.0,0.0,12.0,365.0,792.0,175.0,2.0,15.0,438.0,3.0,126.0,144.0,4.0,15.0,0.0,39.0,1.0,3.0,0.0,125.0,258.0,,0.0,,1.0,32.0,0.0,330.0,23.0,0.0,22.0,132.0,10.0,2.0,648.0,93.0
1400000US17031500100,2,2,28,2,42.0,0.0,4.0,202.0,455.0,96.0,1.0,5.0,232.0,2.0,47.0,95.0,0.0,7.0,0.0,12.0,0.0,8.0,0.0,101.0,39.0,,0.0,,1.0,31.0,0.0,190.0,0.0,1.0,28.0,55.0,6.0,0.0,352.0,41.0
1400000US17031500200,2,3,22,3,52.0,1.0,5.0,204.0,420.0,54.0,1.0,6.0,208.0,1.0,80.0,122.0,3.0,1.0,0.0,18.0,5.0,1.0,0.0,69.0,117.0,,2.0,,0.0,44.0,0.0,253.0,1.0,0.0,16.0,50.0,5.0,6.0,732.0,65.0
1400000US17031500300,1,3,20,3,25.0,0.0,0.0,89.0,164.0,40.0,2.0,10.0,142.0,0.0,34.0,37.0,0.0,1.0,0.0,3.0,2.0,1.0,0.0,24.0,15.0,,0.0,,0.0,5.0,0.0,59.0,0.0,0.0,3.0,10.0,2.0,1.0,171.0,7.0
1400000US17031510100,1,3,18,6,48.0,0.0,4.0,95.0,230.0,61.0,0.0,2.0,155.0,1.0,20.0,26.0,0.0,2.0,0.0,8.0,1.0,1.0,2.0,48.0,47.0,,0.0,,1.0,22.0,0.0,104.0,1.0,0.0,15.0,30.0,8.0,1.0,117.0,24.0
1400000US17031510200,1,3,21,7,27.0,0.0,4.0,108.0,256.0,55.0,2.0,8.0,141.0,0.0,15.0,69.0,0.0,2.0,0.0,11.0,0.0,1.0,2.0,62.0,50.0,,0.0,,0.0,15.0,0.0,108.0,0.0,0.0,8.0,39.0,1.0,2.0,203.0,33.0
1400000US17031510300,1,3,24,6,67.0,1.0,4.0,406.0,713.0,153.0,2.0,17.0,406.0,1.0,82.0,244.0,0.0,8.0,0.0,22.0,2.0,5.0,3.0,129.0,116.0,,0.0,,0.0,38.0,0.0,323.0,0.0,2.0,21.0,152.0,6.0,2.0,872.0,107.0
1400000US17031520100,0,3,14,2,42.0,0.0,1.0,102.0,213.0,45.0,1.0,1.0,139.0,1.0,20.0,31.0,0.0,3.0,0.0,18.0,0.0,2.0,6.0,41.0,58.0,,0.0,,0.0,9.0,0.0,81.0,0.0,0.0,9.0,14.0,6.0,1.0,130.0,30.0
1400000US17031520200,1,3,14,4,31.0,0.0,5.0,132.0,297.0,55.0,0.0,5.0,227.0,0.0,28.0,47.0,0.0,7.0,0.0,2.0,0.0,2.0,1.0,63.0,71.0,,0.0,,0.0,26.0,0.0,116.0,0.0,0.0,16.0,27.0,9.0,0.0,134.0,42.0
1400000US17031520300,1,4,9,2,67.0,0.0,8.0,112.0,266.0,67.0,0.0,5.0,224.0,0.0,29.0,66.0,0.0,8.0,1.0,7.0,0.0,0.0,0.0,46.0,71.0,,0.0,,0.0,24.0,0.0,102.0,0.0,0.0,10.0,32.0,5.0,1.0,182.0,44.0
1400000US17031520400,1,4,8,2,60.0,0.0,2.0,75.0,212.0,38.0,0.0,4.0,167.0,0.0,22.0,40.0,0.0,1.0,0.0,1.0,1.0,5.0,0.0,41.0,36.0,,0.0,,0.0,16.0,0.0,90.0,0.0,0.0,4.0,30.0,4.0,1.0,197.0,20.0
1400000US17031520500,0,3,8,3,8.0,0.0,5.0,51.0,139.0,28.0,0.0,1.0,110.0,0.0,18.0,38.0,0.0,1.0,0.0,3.0,0.0,2.0,0.0,26.0,17.0,,0.0,,0.0,10.0,0.0,58.0,0.0,0.0,5.0,9.0,3.0,1.0,106.0,7.0
1400000US17031520600,1,3,9,3,5.0,0.0,1.0,80.0,182.0,25.0,0.0,1.0,90.0,0.0,14.0,27.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,12.0,32.0,,0.0,,1.0,17.0,0.0,56.0,0.0,0.0,13.0,7.0,7.0,0.0,110.0,14.0
1400000US17031530100,1,5,26,3,31.0,0.0,7.0,143.0,434.0,63.0,0.0,9.0,277.0,1.0,23.0,42.0,2.0,4.0,0.0,32.0,1.0,2.0,1.0,51.0,96.0,,0.0,,0.0,27.0,0.0,182.0,11.0,0.0,4.0,62.0,6.0,0.0,217.0,64.0
1400000US17031530200,2,4,27,3,29.0,0.0,13.0,333.0,885.0,211.0,1.0,15.0,592.0,3.0,56.0,148.0,0.0,11.0,0.0,39.0,4.0,3.0,3.0,131.0,210.0,,0.0,,0.0,41.0,0.0,357.0,12.0,0.0,17.0,85.0,10.0,2.0,368.0,161.0
